module,level,rva,file_offset,section,file_word,reference_base,reference_address_NOT_live,runtime_vanilla_word_at_reference_base,patched_encoded,patch_interpretation,flags,layer,mechanic,source,binary_check,continuous,runtime_activation,validation,evidence,nearest_callback_NOT_proven_owner,callback_distance_bytes
6,Medical Outpost Omega,0x0009133C,0x000913B0,.text,0x0C06C05A,0x09139D00,0x091CB03C,0x0E4BA79A,0x00000000,literal word,50,1,DÃ©verrouillage VBlank,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x0000361C,0x00003690,.text,0x3C043D08,0x09139D00,0x0913D31C,0x3C043D08,0x3C043C88,literal word,16,1,"CamÃ©ra, branche positive +1/30 â†’ +1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x00003634,0x000036A8,.text,0x3C04BD08,0x09139D00,0x0913D334,0x3C04BD08,0x3C04BC88,literal word,16,1,"CamÃ©ra, branche nÃ©gative -1/30 â†’ -1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x000152E0,0x00015354,.text,0x3C043D08,0x09139D00,0x0914EFE0,0x3C043D08,0x3C043C88,literal word,16,1,Delta gÃ©nÃ©ral 1/30 â†’ 1/60,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x00028078,0x000280EC,.text,0x27BDFFC0,0x09139D00,0x09161D78,0x27BDFFC0,0x00000007,jump to plugin-owned cave 7,20,4,EntrÃ©e intÃ©grateur vers cave demi-pas,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x0002807C,0x000280F0,.text,0xAFB00028,0x09139D00,0x09161D7C,0xAFB00028,0x00000000,literal word,16,4,Delay slot reproduit dans la cave,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x00028110,0x00028184,.text,0x46107380,0x09139D00,0x09161E10,0x46107380,0x00000000,literal word,16,4,GravitÃ© vanilla neutralisÃ©e,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x0002ED50,0x0002EDC4,.text,0x46166300,0x09139D00,0x09168A50,0x46166300,0x461C6300,literal word,16,4,"Ã‚ge +1,0 vers +0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x0002ED70,0x0002EDE4,.text,0x46166301,0x09139D00,0x09168A70,0x46166301,0x461C6301,literal word,16,4,"DurÃ©e -1,0 vers -0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x0002EF08,0x0002EF7C,.text,0x46166300,0x09139D00,0x09168C08,0x46166300,0x461C6300,literal word,16,4,"Progression sol/rebond +1,0 vers +0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x0002FCB8,0x0002FD2C,.text,0x46006506,0x09139D00,0x091699B8,0x46006506,0x460C6500,literal word,16,1,Compensation locale du joueur,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x0002FDF8,0x0002FE6C,.text,0x2A240002,0x09139D00,0x09169AF8,0x2A240002,0x2A240001,literal word,16,1,Sous-pas joueur 2 â†’ 1,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x0004FCB8,0x0004FD2C,.text,0x3C04BF80,0x09139D00,0x091899B8,0x3C04BF80,0x3C04BF00,literal word,16,8,Phase visuelle 1,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x0004FF24,0x0004FF98,.text,0x3C05BF80,0x09139D00,0x09189C24,0x3C05BF80,0x3C05BF00,literal word,16,8,Phase visuelle 2,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x000502F4,0x00050368,.text,0x3C05BF80,0x09139D00,0x09189FF4,0x3C05BF80,0x3C05BF00,literal word,16,8,Phase visuelle 3,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
7,Challax,0x00109858,0x001098CC,.text,0x460F6300,0x09139D00,0x09243558,0x460F6300,0x00000000,jump to plugin-owned cave 0,20,2,"Gant Ã  Bombacide / Acid Bomb Glove â€” add.s f12,f12,f15 â†’ j cave",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Acidbomb,344
7,Challax,0x0010985C,0x001098D0,.text,0xE60C0030,0x09139D00,0x0924355C,0xE60C0030,0x00000000,literal word,16,2,"Gant Ã  Bombacide / Acid Bomb Glove â€” swc1 f12,0x30(s0) â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Acidbomb,348
7,Challax,0x0010BC74,0x0010BCE8,.text,0x3C06BF80,0x09139D00,0x09245974,0x3C06BF80,0x3C06BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a2,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentOfDoom,36
7,Challax,0x0010BC90,0x0010BD04,.text,0x3C06BF80,0x09139D00,0x09245990,0x3C06BF80,0x3C06BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a2,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentOfDoom,64
7,Challax,0x0011069C,0x00110710,.text,0x3C073F80,0x09139D00,0x0924A39C,0x3C073F80,0x3C073F00,literal word,16,8,Pas du shrapnel dÃ©coratif,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentOfDoomShrapnel,4
7,Challax,0x0011207C,0x001120F0,.text,0x3C04BF80,0x09139D00,0x0924BD7C,0x3C04BF80,0x3C04BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGlove,144
7,Challax,0x001122E4,0x00112358,.text,0x3C04BF80,0x09139D00,0x0924BFE4,0x3C04BF80,0x3C04BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGlove,760
7,Challax,0x00112A68,0x00112ADC,.text,0x3C05BF80,0x09139D00,0x0924C768,0x3C05BF80,0x3C05BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a1,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGrenade,8
7,Challax,0x00112CDC,0x00112D50,.text,0x460D6300,0x09139D00,0x0924C9DC,0x460D6300,0x00000001,jump to plugin-owned cave 1,20,2,"Agents Ravageurs / Agents of Doom â€” add.s f12,f12,f13 â†’ j cave",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGrenade,636
7,Challax,0x00112CE0,0x00112D54,.text,0xE62C0004,0x09139D00,0x0924C9E0,0xE62C0004,0x00000000,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” swc1 f12,4(s1) â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsGrenade,640
7,Challax,0x00113F38,0x00113FAC,.text,0x3C063D08,0x09139D00,0x0924DC38,0x3C063D08,0x3C063C88,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a2,1/30 â†’ 1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentsRocket,80
7,Challax,0x001176A8,0x0011771C,.text,0x3C043F80,0x09139D00,0x092513A8,0x3C043F80,0x3C043F00,literal word,16,2,"Gant Mine Abeille / Bee Mine Glove â€” lui a0,1.0 â†’ 0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,BeeMine,4900
7,Challax,0x001177A8,0x0011781C,.text,0x3C043F80,0x09139D00,0x092514A8,0x3C043F80,0x3C043F00,literal word,16,2,"Gant Mine Abeille / Bee Mine Glove â€” lui a0,1.0 â†’ 0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,BeeMine,5156
7,Challax,0x0011A0F4,0x0011A168,.text,0x3C0641F0,0x09139D00,0x09253DF4,0x3C0641F0,0x3C064270,literal word,16,2,"LacÃ©rator / Blaster â€” lui a2,30.0 â†’ lui a2,60.0",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,BlasterAkimbo,220
7,Challax,0x0011A6C8,0x0011A73C,.text,0x3C053F80,0x09139D00,0x092543C8,0x3C053F80,0x3C053F00,literal word,16,2,"LacÃ©rator / Blaster â€” lui a1,1.0 â†’ lui a1,0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,BlasterShot,20
7,Challax,0x0011E774,0x0011E7E8,.text,0x3C053F80,0x09139D00,0x09258474,0x3C053F80,0x3C053F00,literal word,16,2,"Tremblator / Concussion Gun â€” lui a1,1.0 â†’ lui a1,0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,BlitzGunShot,8
7,Challax,0x00121320,0x00121394,.text,0x3C053F80,0x09139D00,0x0925B020,0x3C053F80,0x3C053F00,literal word,16,4,"Timer Ã©tat 0 : 1,0 vers 0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Bolt,8348
7,Challax,0x00121B78,0x00121BEC,.text,0x24040002,0x09139D00,0x0925B878,0x24040002,0x24040004,literal word,16,4,Cadence dâ€™effet : intervalle 2 vers 4,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Bolt,10484
7,Challax,0x0012A58C,0x0012A600,.text,0x3C04BF80,0x09139D00,0x0926428C,0x3C04BF80,0x3C04BF00,literal word,16,2,"Mine de Sniper / Sniper Mine â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,CrossbowShot,148
7,Challax,0x0012ADAC,0x0012AE20,.text,0x3C043F80,0x09139D00,0x09264AAC,0x3C043F80,0x3C043F00,literal word,16,2,"Mine de Sniper / Sniper Mine â€” lui a0,1.0 â†’ 0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,CrossbowShot,2228
7,Challax,0x0012AE20,0x0012AE94,.text,0x3C043F80,0x09139D00,0x09264B20,0x3C043F80,0x3C043F00,literal word,16,2,"Mine de Sniper / Sniper Mine â€” lui a0,1.0 â†’ 0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,CrossbowShot,2344
7,Challax,0x0012B914,0x0012B988,.text,0x3C04BF80,0x09139D00,0x09265614,0x3C04BF80,0x3C04BF00,literal word,16,2,"Mine de Sniper / Sniper Mine â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,CrystalGroundShard,160
7,Challax,0x00144798,0x0014480C,.text,0x3C043F80,0x09139D00,0x0927E498,0x3C043F80,0x3C043F00,literal word,16,2,"IncinÃ©rator / Scorcher â€” lui a0,1.0 â†’ 0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Flamethrower,112
7,Challax,0x00144A38,0x00144AAC,.text,0x3C06BF80,0x09139D00,0x0927E738,0x3C06BF80,0x3C06BF00,literal word,16,2,"IncinÃ©rator / Scorcher â€” lui a2,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Flamethrower,784
7,Challax,0x00144B90,0x00144C04,.text,0x34040003,0x09139D00,0x0927E890,0x34040003,0x34040006,literal word,16,2,"IncinÃ©rator / Scorcher â€” ori a0,3 â†’ ori a0,6",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Flamethrower,1128
7,Challax,0x00154970,0x001549E4,.text,0x46146301,0x09139D00,0x0928E670,0x46146301,0x00000004,jump to plugin-owned cave 4,20,2,"Pisteur Laser / Laser Tracer â€” sub.s f12,f12,f20 â†’ j cave",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,LaserTracer,280
7,Challax,0x00154974,0x001549E8,.text,0xE62C0008,0x09139D00,0x0928E674,0xE62C0008,0x00000000,literal word,16,2,"Pisteur Laser / Laser Tracer â€” swc1 f12,8(s1) â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,LaserTracer,284
7,Challax,0x0017C128,0x0017C19C,.text,0x3C04BF80,0x09139D00,0x092B5E28,0x3C04BF80,0x3C04BF00,literal word,16,2,"T.E.L.T. / R.Y.N.O. â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Ryno,208
7,Challax,0x0017CAD0,0x0017CB44,.text,0x3C053F80,0x09139D00,0x092B67D0,0x3C053F80,0x3C053F00,literal word,16,2,"T.E.L.T. / R.Y.N.O. â€” lui a1,1.0 â†’ 0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,RynoRocket,8
7,Challax,0x0017EBBC,0x0017EC30,.text,0x3C04BF80,0x09139D00,0x092B88BC,0x3C04BF80,0x3C04BF00,literal word,16,2,"BarriÃ¨re Statique / Static Barrier â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,ShieldCharger,228
7,Challax,0x0017EF74,0x0017EFE8,.text,0x3C043D08,0x09139D00,0x092B8C74,0x3C043D08,0x3C043C88,literal word,16,2,"BarriÃ¨re Statique / Static Barrier â€” lui a0,1/30 â†’ 1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,ShieldCharger,1180
7,Challax,0x0017EFBC,0x0017F030,.text,0x3C04BF80,0x09139D00,0x092B8CBC,0x3C04BF80,0x3C04BF00,literal word,16,2,"BarriÃ¨re Statique / Static Barrier â€” lui a0,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,ShieldCharger,1252
7,Challax,0x001819CC,0x00181A40,.text,0x46148B01,0x09139D00,0x092BB6CC,0x46148B01,0x00000002,jump to plugin-owned cave 2,20,2,"Roquette Ã‰clair / Shock Rocket â€” sub.s f12,f17,f20 â†’ j cave A",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,ShockRocket,280
7,Challax,0x001819F8,0x00181A6C,.text,0x46146301,0x09139D00,0x092BB6F8,0x46146301,0x00000003,jump to plugin-owned cave 3,20,2,"Roquette Ã‰clair / Shock Rocket â€” sub.s f12,f12,f20 â†’ j cave B",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,ShockRocket,324
7,Challax,0x001819FC,0x00181A70,.text,0x4616603C,0x09139D00,0x092BB6FC,0x4616603C,0x00000000,literal word,16,2,"Roquette Ã‰clair / Shock Rocket â€” c.lt.s f12,f22 â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,ShockRocket,328
7,Challax,0x0018D194,0x0018D208,.text,0xC62C0010,0x09139D00,0x092C6E94,0xC62C0010,0x00000005,jump to plugin-owned cave 5,20,2,"Aspiro-Canon / Suck Cannon â€” lwc1 f12,0x10(s1) â†’ j cave",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannon,780
7,Challax,0x0018D198,0x0018D20C,.text,0x46166301,0x09139D00,0x092C6E98,0x46166301,0x00000000,literal word,16,2,"Aspiro-Canon / Suck Cannon â€” sub.s f12,f12,f22 â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannon,784
7,Challax,0x00190B48,0x00190BBC,.text,0x3C04BF80,0x09139D00,0x092CA848,0x3C04BF80,0x3C04BF00,literal word,16,8,Timer fixe A,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Teleporter,1448
7,Challax,0x00190C9C,0x00190D10,.text,0x3C04BF80,0x09139D00,0x092CA99C,0x3C04BF80,0x3C04BF00,literal word,16,8,Timer fixe B,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Teleporter,1788
7,Challax,0x001923F8,0x0019246C,.text,0x3C044000,0x09139D00,0x092CC0F8,0x3C044000,0x3C043F80,literal word,16,1,"Titanium Bolt, facteur 2,0 â†’ 1,0",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,TitaniumBolt,1984
7,Challax,0x001A82AC,0x001A8320,.text,0xC6EC0008,0x09139D00,0x092E1FAC,0xC6EC0008,0x00000006,jump to plugin-owned cave 6,20,2,"Aspiro-Canon / Suck Cannon â€” lwc1 f12,8(s7) â†’ j cave",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,468
7,Challax,0x001A82B0,0x001A8324,.text,0xC7CD0010,0x09139D00,0x092E1FB0,0xC7CD0010,0x00000000,literal word,16,2,"Aspiro-Canon / Suck Cannon â€” lwc1 f13,0x10(fp) â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,472
7,Challax,0x002DC930,0x002DC9A4,.data,0x42700000,0x09139D00,0x09416630,0x42700000,0x42F00000,literal word,0,2,Agents Ravageurs / Agents of Doom â€” float 60 â†’ 120,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1263704
7,Challax,0x002DC934,0x002DC9A8,.data,0x42700000,0x09139D00,0x09416634,0x42700000,0x42F00000,literal word,0,2,Agents Ravageurs / Agents of Doom â€” float 60 â†’ 120,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1263708
